id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
1129,1.67763900549e-08,1.64284883795e-05,8.13678070699e-06,6.90591195962e-06,6.94375614785e-07,3.49858805748e-06,7.24255414752e-06,3.08070339088e-05,5.74058978131e-09,1.24396556203e-05,4.87580913144e-11,6.91633486594e-11,5.25926724393e-09,8.61387050577e-08,6.11158013086e-10,1.05994452326e-07,4.72726328568e-12,3.23270256786e-07,7.83517872804e-09,1.77046599603e-09,2.54328487159e-08,6.20153650654e-11,1.84858212071e-10,2.96030631119e-08,5.72237424112e-10,3.78763296283e-08,5.9508762206e-05,2.80126255525e-10,1.57973744308e-07,5.43679146148e-09,1.51379254021e-05,1.01735313507e-08,2.85053965854e-06,1.2128693605e-09,1.90900770747e-08,1.99992840066e-08,3.25912907329e-07,2.66997968873e-12,3.89339671614e-11,2.73930886863e-08,5.82922288217e-09,1.32106041661e-08,1.70535861344e-06,3.19064191734e-10,6.75381897963e-07,4.06578729018e-11,6.66835475727e-08,2.39466952934e-08,1.3253275144e-09,4.32245766957e-10,1.68219630723e-05,2.24444516306e-08,1.08611527594e-06,7.94740095955e-09,1.14355289682e-08,7.9830464017e-08,0.00154605694115,1.25054491207e-08,1.02939834434e-08,0.00039864887367,6.98609348149e-09,1.30115935804e-07,1.1679611589e-07,0.00963553972542,2.74902572928e-10,1.17339375549e-07,2.96130610877e-06,1.08129789844e-10,2.0740982265e-08,3.5648638459e-06,8.21681078378e-06,0.00149781175423,1.58259816363e-09,5.63319446645e-10,1.17808063305e-09,5.01751928823e-05,0.00370361446403,7.57707156566e-13,0.0156598519534,1.25977521748e-06,0.952214300632,2.22639046088e-10,0.0150257460773,1.71214556421e-10,2.66884153666e-10,1.7821896563e-06,5.68883733649e-05,3.08835723217e-07,1.27959913243e-06,5.68840619053e-08,1.75774808042e-08,3.33160443677e-10,5.27040128873e-06,1.36526356886e-09,7.53072299631e-07,3.06754399659e-10,3.65116328283e-08,1.52762552608e-10,1.86384685463e-08
1133,4.07351669757e-12,0.000475436041597,3.78637110998e-07,1.82705600649e-10,0.99866604805,9.08989604795e-05,8.65150617813e-09,4.84376641907e-07,3.5714564639e-09,0.000757472182158,8.48735849397e-13,6.78769124363e-17,1.41141326057e-11,1.8364304489e-13,1.11819646424e-12,3.85186110438e-12,3.0402699689e-15,4.03818284367e-10,1.17591145155e-10,9.4754742247e-12,3.19516496594e-11,1.89215461875e-12,1.04740337497e-12,1.90841592529e-10,4.62712854143e-12,9.97461696572e-11,1.16451225551e-07,6.920411645e-15,1.48435104208e-08,1.37870333097e-13,5.05740160861e-09,1.37706357428e-09,2.31359309488e-09,5.04532379823e-15,8.31127354439e-12,2.32932109157e-07,9.70127450595e-11,2.29344493683e-16,1.28771513648e-14,7.36781105961e-14,1.88863551534e-12,7.85125298108e-11,1.2081551759e-08,3.54000615171e-14,1.6918637602e-09,4.52945320478e-15,2.00319622001e-12,6.8183897417e-10,8.85078954571e-10,2.93083184675e-13,1.10336462189e-11,1.17337459193e-11,5.75504975706e-13,6.33331373456e-11,3.18172110837e-13,1.99246771859e-10,6.78339944216e-08,3.05598645348e-14,2.050501045e-12,2.09582308106e-12,4.73655276039e-15,1.85477870042e-12,7.2762184224e-16,6.4755802498e-08,6.85501477224e-15,1.42601460154e-11,1.28790023091e-09,6.55598524856e-16,1.80068140218e-16,2.68605034048e-11,1.13809461855e-10,5.00830901728e-06,6.03074794964e-12,3.34295782787e-15,7.09243080932e-12,1.96223141902e-11,7.82546081268e-08,5.78249830269e-18,3.62900914297e-06,5.5635764008e-13,9.68376383526e-08,1.67676948715e-11,2.686182006e-12,1.29089799831e-13,1.83421550518e-12,9.8694574735e-10,4.6267517595e-11,9.62338281979e-13,7.61737756205e-11,4.35240821162e-09,1.90436067015e-15,3.49063573185e-12,2.67423949651e-09,1.1372319102e-12,2.23820458695e-11,6.2063073051e-14,1.43988931889e-09,6.64042768255e-13,1.0034108093e-11
1137,2.41013640334e-06,3.25434848492e-05,1.09097220502e-06,7.43267228245e-05,6.65370805564e-07,2.41465357931e-07,1.03680611119e-06,0.00016670266632,1.25097051296e-06,0.00256280740723,2.96508233077e-07,4.57630688899e-09,6.77623102092e-05,6.62738486312e-08,2.45461979631e-08,1.42201642461e-07,1.77910006172e-10,0.000144762932905,4.22627380203e-07,3.09244592245e-06,2.02491501113e-05,6.65616406437e-09,1.77555250502e-08,9.51030898477e-08,4.07979818817e-08,6.16688055288e-07,0.983306705952,6.18447248968e-09,3.58764708608e-07,2.91845686506e-10,5.30123043063e-06,5.7466688304e-05,7.86335440353e-05,3.64915251794e-07,0.000104300554085,1.65587564993e-07,3.14110764066e-07,2.95024116248e-10,1.85125816898e-08,3.15481329949e-08,4.45677983407e-08,8.80188817973e-05,5.92356570905e-07,1.37665434607e-08,9.41565900803e-08,2.05159338407e-07,2.32177899306e-06,2.2523795451e-07,6.10355345998e-06,1.00868131625e-08,6.08221962466e-05,8.47614319355e-06,1.50455080075e-05,2.1386372282e-06,5.25204413862e-05,3.09514871333e-06,0.000341392034898,4.94745563628e-07,1.20161394079e-05,5.92602930283e-07,6.07998629221e-07,1.07394718896e-07,1.17127036958e-07,5.42997731827e-05,1.61614582339e-06,1.81670475286e-05,2.96392454402e-06,3.04689820041e-08,5.38237190995e-06,0.000508070981596,9.0607736638e-06,0.000141923301271,1.57416678803e-07,2.52172132065e-08,1.34009269459e-06,0.00861693825573,0.000114551425213,6.3277377782e-10,5.43364694749e-06,6.17852492724e-07,0.00017705578648,4.04708977442e-09,2.98019840557e-05,8.22752383556e-07,1.14263315254e-07,0.00233174441382,2.21418649744e-05,0.000112159068522,0.000181553492439,1.63529534802e-07,1.95876836528e-07,5.06742821926e-07,8.07632204669e-06,1.96704633026e-07,2.60409942712e-05,4.33759161922e-08,1.08800741145e-05,4.07294820093e-08,0.000388436747016
1138,5.45634702576e-06,2.64517661247e-11,4.00015887081e-09,2.78126293551e-07,5.83780757069e-09,2.61480975761e-10,9.56048087919e-12,1.18441988661e-07,6.17155748728e-08,1.74540897291e-08,2.70993071733e-11,5.64197522035e-10,1.89944682916e-06,5.59239946019e-11,3.43190781349e-10,5.19713090341e-08,9.74948136004e-14,8.24022436063e-07,5.72260960841e-10,4.52467396883e-08,7.58219925956e-07,1.51683735017e-11,2.9785368616e-11,4.47151829452e-11,1.52646634482e-12,2.0609196294e-10,1.42390808833e-06,1.37949547618e-11,1.10064873882e-10,2.79761457056e-13,1.32757305149e-09,1.40830238138e-07,1.28672991195e-06,1.65772974015e-07,5.09016864214e-08,4.22187512814e-13,2.00259683836e-10,1.82508825761e-12,2.22461198768e-12,2.88602700765e-11,3.37034579119e-14,3.88474181818e-05,1.17698531477e-10,2.24452990916e-11,1.62828306394e-10,1.15465475403e-07,0.00059020757908,1.10695784136e-11,1.30632940909e-07,1.46733406675e-11,5.9463443904e-05,3.33182121892e-08,4.56931047665e-05,5.6034463114e-07,0.0047415359877,0.000680298893712,4.57765381725e-05,2.37904578171e-06,1.24691496239e-05,1.07948788797e-10,1.69388783888e-06,1.48871259764e-09,9.09683439687e-09,9.8450840369e-08,0.000877415470313,0.715230584145,1.82330008869e-08,1.52806142739e-10,0.229140505195,0.0468883924186,9.86092231869e-07,8.78192629727e-09,4.16388451496e-11,1.38984301498e-11,4.93293015325e-08,1.21175219192e-06,4.73346148055e-07,4.09315506836e-12,1.68938596445e-09,6.52331522133e-08,1.59110555842e-08,8.21706580816e-13,1.67531212014e-07,5.3828387081e-07,2.08039141469e-09,3.71142164113e-06,0.000846305745654,0.00069808785338,8.0559215121e-07,8.31541679958e-09,1.14403810869e-07,1.69183103083e-08,1.08982692382e-06,1.06396793598e-08,1.17207991934e-05,2.42756148516e-09,6.42178492853e-05,1.49892858542e-11,1.4904053387e-06
1139,1.08190977244e-06,7.24011872677e-09,2.98666464005e-06,0.000328038964653,1.49351309098e-09,7.07966989921e-07,2.22895266688e-08,2.55223198131e-09,1.08633130367e-05,7.29602689375e-09,0.0281102377921,0.000100051045592,2.64708469331e-05,8.66664677801e-08,0.000124082274851,8.65585680003e-05,7.1161048254e-06,5.07657714479e-05,0.00366429728456,2.20194057432e-10,5.25067071067e-06,8.52128784201e-12,1.16390719995e-05,1.36804765134e-05,0.00381317990832,0.000507703458425,5.60266744287e-06,0.000584609515499,7.68645622884e-05,0.000516589847393,9.60764009506e-05,0.00653944676742,2.64443278866e-05,5.67645663807e-08,0.00156857015099,6.04620520317e-10,0.000101831530628,6.13179581705e-05,2.40847339228e-06,5.1051050832e-05,0.00055578694446,5.39011892897e-08,0.00613700319082,9.74073263933e-05,1.79272883543e-05,9.06366537379e-09,3.36876354368e-07,1.00229669897e-07,2.41462913664e-07,1.68485725371e-10,4.77584990222e-06,2.13467355934e-05,3.03859269479e-05,1.84951137738e-10,8.12261902183e-09,5.42951461568e-08,5.02986551965e-07,1.9287053874e-06,4.98354317813e-08,2.73924229077e-07,1.74085073468e-06,0.00032971741166,0.00290395366028,7.44484350435e-06,2.19848903527e-08,2.16302704914e-11,0.11989081651,0.000459339877125,9.71688223217e-08,1.16661601623e-06,1.40985448525e-05,8.0146082837e-07,0.000187184341485,0.00359121407382,2.69424140242e-06,3.92792964821e-10,6.53593303923e-07,7.66336306697e-05,1.34212840841e-09,1.93261530512e-05,1.56140316676e-07,9.12737663228e-11,3.95970971567e-07,9.79962280212e-08,2.59294961324e-06,3.40423547129e-08,4.79396113917e-08,3.28163451968e-07,0.00279268086888,3.94923290514e-07,2.22227427003e-05,0.000115573166113,0.0062412340194,0.000172022308107,2.79549713014e-05,1.24733263718e-08,0.809773206711,5.71186709042e-10,2.46846525442e-07
1140,0.0021316234488,5.44763956167e-10,4.399849729e-07,2.19080829993e-05,3.15264436779e-08,1.60549671335e-08,1.44448963901e-09,4.01669836947e-07,0.00473918253556,5.41870917914e-07,0.000135745460284,0.0067288922146,0.000989197636954,2.73380419458e-06,0.000673042901326,0.000331932096742,3.36411835633e-06,0.000236304229475,0.00194069137797,4.27508666689e-06,0.732269644737,7.61568530461e-10,4.74226580991e-05,1.05699518826e-06,2.01412626666e-06,0.000388842949178,5.56847817279e-06,1.13246642286e-06,2.83474346361e-05,2.5708854082e-05,3.82179568987e-05,0.00461928267032,1.00372744782e-05,2.78223637906e-06,1.51300889684e-06,1.16312161291e-10,4.84293764202e-07,0.000394864619011,3.69902892317e-07,1.79449003213e-07,2.83355529973e-06,0.000494825071655,7.89257057932e-07,0.000362790044164,1.8742890461e-05,5.08410131772e-08,5.70300471736e-06,2.16189255298e-05,0.00090213434305,5.6766569223e-09,1.98046691366e-05,7.80699849656e-07,0.0032070428133,6.5147936823e-08,9.90964235825e-06,3.66110507457e-05,9.84385451375e-07,0.00346895027906,8.07449323474e-05,1.8601793883e-08,0.000794360763393,0.000228793316637,8.40120173962e-06,6.25386528554e-05,0.000952311500441,3.52129170267e-08,3.96061477659e-05,0.00513537833467,7.12519176886e-05,0.000424130412284,1.53414532633e-06,2.70513453415e-07,0.000337461358868,8.18879470899e-06,0.00661081867293,7.71697317159e-10,3.20451420066e-07,0.000283832108835,5.96486471327e-10,4.42486043539e-06,6.44383021609e-07,7.10621395061e-10,2.13864012721e-07,1.25437591123e-05,0.00662428606302,6.9963025453e-06,9.65269350672e-07,2.15123372982e-06,6.54681716696e-05,0.000736374349799,0.000522985472344,0.00214597489685,0.00194034166634,0.19735647738,0.00694426475093,0.000137012655614,0.0041184942238,1.28645547548e-08,8.84992732608e-06
1141,6.6155012064e-06,2.57472674292e-08,0.000668234133627,0.000362831779057,7.70601005229e-08,1.34853860345e-06,2.9966912507e-07,1.51243142454e-07,0.00098057591822,2.75645362535e-07,3.30771581503e-05,0.000138872259413,2.0041593416e-06,3.85788116546e-05,1.94847643797e-07,0.0463772304356,5.66209018871e-06,4.42089549324e-06,0.0454984381795,7.31715630309e-08,5.890245302e-05,2.3661586579e-10,0.0163699574769,2.98343456961e-05,0.0139550548047,0.00505249667913,1.80454680958e-05,1.18760056012e-06,0.0119580794126,0.00729525089264,0.000488595629577,0.584638178349,0.00279522384517,4.04950369557e-05,3.18471502396e-05,8.54069952538e-08,8.08586773928e-05,0.000138304079883,0.002287263982,0.017174737528,0.110518284142,2.41833845394e-07,0.0102063333616,0.00077756063547,0.00280031864531,8.56023640861e-10,2.7398389193e-06,2.8636519346e-05,1.46606862472e-06,2.9752369457e-09,4.56790585304e-05,2.21210416385e-06,0.000104544742499,4.40262004631e-09,1.78855970034e-07,5.54725886559e-07,3.87231557397e-05,0.000438936054707,5.01881459058e-07,3.54337385033e-06,3.76743882953e-05,0.000231980360695,9.95986738417e-06,5.38869207958e-05,2.05264534259e-08,2.21283080748e-09,0.000484167336253,0.0943296402693,1.31845554279e-05,0.000212939063204,0.00748902838677,1.9675344447e-05,0.0042186351493,5.71441159991e-06,0.000214475570829,2.26371721368e-09,1.78483169293e-05,0.00374972284772,2.66050843578e-08,8.79839644767e-05,3.21617176269e-06,2.63133270728e-09,7.29792918719e-06,2.07833039667e-07,0.000486227858346,2.01659440791e-06,1.53269851921e-07,2.64311329374e-05,0.000136544636916,0.00159579468891,0.000239664674154,9.08750553208e-06,0.00106684002094,0.00268529076129,1.32835039039e-05,8.15578914626e-06,0.00103718216997,1.83216979366e-08,2.2559752324e-06
1143,1.10408144849e-08,1.43098085464e-11,1.66262070778e-09,1.28481914885e-07,1.13273930166e-12,1.26389754218e-09,8.49239775724e-11,2.06111451691e-12,9.71664881888e-09,2.01734559613e-10,0.000714561843779,2.70774975775e-08,3.54844672756e-07,4.67678985816e-11,2.69524036867e-07,3.80310822834e-08,9.67097957272e-09,2.07615948966e-06,2.17654445578e-07,7.0444404433e-13,1.54672022745e-06,1.09293210062e-13,6.10206052354e-10,1.03972631393e-07,1.48177814481e-05,1.12075454695e-07,6.51189509426e-07,5.5794803302e-06,1.7087089077e-07,3.05505998277e-09,2.38583712786e-08,2.48776109402e-06,1.48799330191e-07,4.43169972941e-10,0.997905731201,5.74929643823e-13,1.34463093104e-07,2.20195730094e-07,1.37641092968e-10,2.72005937774e-08,5.34633626259e-09,9.23486953575e-10,4.57233363704e-06,1.34516389139e-08,3.16046611104e-09,6.67206845328e-11,2.31340657741e-09,4.85595674782e-10,3.83336562493e-09,5.37980575886e-13,1.22549906223e-07,7.71435324509e-08,4.92898152515e-06,1.71718921634e-12,5.71922842418e-10,1.10860087776e-09,8.73933148071e-10,1.40240970836e-07,1.95897142952e-09,8.27803714465e-10,2.98371882756e-10,1.80633925595e-08,1.3254912119e-05,2.9516519362e-07,6.60801066643e-11,5.3197489816e-12,0.000295783305774,4.50722581036e-07,8.84632811449e-10,6.38599795266e-09,4.47462262798e-08,6.56531824461e-08,3.6810859001e-06,8.01385886007e-06,9.53152334837e-10,6.86349891851e-12,8.01709143516e-10,4.07073175168e-09,6.78060960244e-13,1.87735729185e-08,6.47279119192e-10,7.98626518649e-13,6.20618934022e-09,6.48133990921e-10,1.12325082569e-09,1.83154793415e-11,3.2082206336e-10,2.43547990664e-08,0.000730032217689,4.93494654863e-11,2.40734880919e-08,1.26734021251e-05,1.03283018689e-05,5.66850344441e-09,1.52164820975e-05,1.46097423048e-09,0.000250822224189,6.91983666548e-12,2.63322590399e-08
1146,7.10906089552e-09,5.96406040873e-12,1.1080285276e-06,6.53200550005e-06,6.15873367929e-12,1.29876931432e-09,2.25923127428e-10,6.44802267136e-12,1.85554441146e-07,1.05430109087e-11,7.00402097209e-07,5.78097683501e-07,7.46829764697e-10,1.08350421968e-08,2.32998675909e-10,0.000743467593566,1.67432938269e-06,2.61912624921e-09,0.000189133643289,1.4275198211e-11,7.36093261366e-06,1.05085292681e-13,0.00917912833393,1.83958472917e-05,0.000413592904806,0.00026540280669,1.74257994701e-08,4.16977883333e-07,1.45550202433e-05,0.000590709969401,6.63635510136e-05,7.48594320612e-05,1.66444042407e-05,3.19373292257e-08,2.35106676882e-06,2.91335575456e-12,2.37274480241e-06,5.48406678718e-05,0.000200750408112,0.985795378685,0.000777505745646,4.18775951416e-11,8.82541371539e-06,1.78136688191e-05,0.000256897386862,1.69534294914e-13,1.63673803399e-07,8.91385276702e-09,6.27115248619e-09,2.65088038326e-12,8.28638121675e-07,1.61658808562e-09,6.42620534563e-08,4.41984686697e-12,2.09196757139e-10,1.17193962867e-10,3.72125299464e-08,0.000312547053909,1.30760263728e-10,3.20208251026e-08,2.37437558503e-09,6.53002553008e-06,2.29391105222e-07,2.66568690677e-07,1.74301614808e-11,1.91004221987e-12,6.13116014847e-07,0.000882892520167,1.40193748166e-07,1.25356041281e-06,1.95130596694e-05,4.42617276164e-09,9.01781731955e-07,6.03956484824e-09,2.55418308726e-09,3.60024950661e-14,1.70227814067e-08,9.40898985391e-07,1.02442212699e-11,3.85926227864e-07,6.42667752349e-10,1.17462604313e-12,7.11107190909e-08,1.06236797137e-10,7.99737847501e-07,3.52181928065e-09,2.8285229714e-09,1.09410578375e-08,1.61170555657e-05,2.21577380444e-07,6.95254129823e-06,6.34177155234e-09,4.84004840473e-06,2.68638468697e-05,1.25376357119e-06,1.22151419646e-07,7.60346392781e-06,4.14288013617e-11,3.80465481342e-09
1149,2.50148650593e-06,2.90330581265e-06,4.62859570689e-05,0.000839771761093,7.92564662788e-07,1.03425873021e-05,4.29632127634e-05,0.00068943813676,7.61378487368e-06,2.32988022617e-05,5.70991032234e-10,4.38065086428e-08,8.82011192971e-07,3.12315387418e-06,1.00183572549e-09,7.462616054e-07,1.1535028141e-11,4.00361168431e-05,3.07736058858e-07,4.68790358354e-06,1.31879050969e-06,2.05731515157e-10,1.06143019707e-07,1.96126549667e-07,2.74605103101e-08,5.88660817868e-08,0.000260642380454,3.98686722525e-10,1.7415009097e-06,2.62926675987e-08,6.57247483105e-06,1.54250265041e-05,0.000149672036059,0.00013321757433,2.46285935646e-06,1.77565510739e-07,3.88672378904e-06,3.06144665174e-10,3.68453889621e-08,2.69025827038e-06,7.3495215247e-08,2.43637509811e-06,2.89271224574e-06,1.81864234783e-09,9.95394657366e-07,1.30151443045e-06,4.25215584983e-05,1.27476980083e-07,6.67524716391e-07,6.34193420002e-10,0.607578516006,3.08613516609e-06,3.36456323566e-05,3.32244235324e-05,0.000127820720081,0.000406066974392,0.189749911427,8.52962057252e-06,9.42360020417e-06,5.71101963942e-07,2.47948719334e-05,1.97104782274e-07,2.689759242e-07,9.21014579944e-05,1.10241046514e-07,0.00107020314317,7.2704960985e-06,7.71227615104e-09,0.000682101701386,0.0492927059531,0.000762682990171,7.99183908384e-05,1.85049087165e-09,9.18133555294e-11,9.62214653555e-06,4.68194120913e-05,0.0021625792142,7.71017028001e-10,0.00109345710371,0.00147560134064,0.000378595694201,3.10716147256e-10,0.016114352271,6.49973299005e-06,6.42388897631e-07,0.000112332469143,0.122226193547,0.00385022861883,4.9752106861e-05,2.18820034092e-07,2.82965743281e-07,1.85990067791e-08,4.071024523e-05,5.2554503327e-07,0.000115754017315,4.26134239007e-09,7.14405587132e-06,9.08655095611e-10,4.94626135605e-07
1150,6.48809555059e-06,4.78584616381e-10,4.71503334154e-08,3.21254492519e-06,2.06320155405e-10,2.52724730032e-09,5.08112441011e-10,2.03314476366e-10,4.10453999677e-08,4.84666085043e-09,8.53232559166e-05,1.73688895302e-05,3.42547282344e-05,2.37608297482e-08,0.00184509705286,5.63500107091e-05,3.09610040858e-05,1.78217021585e-06,7.32093121769e-06,8.60108095857e-11,4.08159394283e-05,4.80890023982e-12,5.04203701013e-09,2.52515401371e-05,2.09455483855e-05,1.80815895874e-05,1.75309764927e-07,0.000122611119878,5.97613370701e-06,4.56958186987e-05,2.21112422878e-05,7.56381086831e-06,4.01379338655e-06,6.88334222954e-10,0.000210100770346,1.43718121171e-12,2.74793166e-08,3.20154540532e-05,1.71336207444e-08,2.73489126812e-06,1.51201641074e-06,4.35150981914e-09,0.000362674123608,0.000213647421333,5.47996160094e-06,1.27004740058e-10,7.8013702165e-09,7.58603491136e-09,9.53584049057e-07,1.22455809382e-10,2.33483319789e-07,2.40952317654e-07,0.000137493014336,1.24897467368e-10,1.95985432327e-08,7.55116147388e-08,1.70939685518e-07,6.59404322505e-05,1.1426564015e-06,8.64566345626e-07,1.63275814202e-07,0.00897741876543,0.00450106337667,3.49021843249e-06,3.26283128516e-07,2.41945796731e-10,0.0023332934361,0.000122629484395,5.15459646522e-07,2.82403334495e-07,3.87371983379e-08,5.20686640471e-08,0.00730426143855,0.968320310116,1.54256255769e-07,2.38568970135e-10,3.72439103558e-07,1.30333773996e-06,2.00773009329e-10,2.15015958815e-07,4.75606718453e-08,3.13556333675e-11,6.52531966239e-08,8.44303471581e-09,6.60405277131e-08,3.06529841509e-07,1.5156712152e-07,2.13032542717e-08,0.0030613199342,3.94667677028e-06,0.00012951415556,0.00046456232667,7.05518687028e-05,2.02007981898e-06,1.55705220095e-06,5.85127918384e-06,0.00125256297179,1.50861634296e-09,4.85454665977e-06
1151,1.97284832915e-09,1.28197825688e-05,1.97463687073e-05,2.41056422965e-05,1.0259308425e-07,1.35770065413e-07,9.5590703495e-06,2.14491728912e-06,3.75367603667e-09,2.70898704002e-06,2.18331408508e-10,9.00348719191e-12,1.65497411331e-08,8.9650979973e-09,9.95143079052e-10,9.56582724143e-08,9.71240340757e-13,8.57889119743e-08,1.12051230516e-08,7.63931751191e-10,5.34104884764e-08,4.86448034631e-12,1.05656740301e-10,1.76979619848e-09,1.96497804694e-08,1.1744996975e-08,1.06696506919e-05,1.44767267618e-10,9.05987036504e-08,1.09621978162e-10,3.60041872227e-06,8.4695814806e-09,9.13361532184e-07,7.96415104004e-12,3.15897885628e-08,1.25517218841e-09,1.94055989056e-08,3.9791108776e-13,1.5059416214e-10,4.77414175748e-07,2.39656294809e-09,8.81150707954e-09,1.70154805801e-06,6.55574830533e-11,5.81766187224e-07,2.46779072871e-12,7.65863727992e-09,1.20151477656e-09,1.23920340656e-09,7.62021695744e-12,1.97176791517e-06,2.12499032259e-10,2.25777956331e-08,2.45464454318e-10,2.0689514546e-09,4.68401539777e-09,5.76432976231e-05,3.23031024152e-08,3.39456751597e-09,0.000225880736252,2.03523961573e-10,2.22414382733e-06,2.17004236802e-09,2.47207972279e-05,6.58283705324e-11,1.2980469819e-06,1.05776109649e-06,9.29017453244e-12,8.65474021339e-08,1.17833160402e-05,2.2458652893e-06,7.33914421289e-05,4.55830484469e-10,3.99389077366e-10,4.63688393237e-10,0.00011110464402,0.99819880724,1.75377307755e-14,0.000514806422871,1.01246513395e-07,0.000296224810882,1.05848566023e-10,0.000360015081242,9.56147105935e-11,4.7572267306e-12,6.53512188364e-06,8.93571893812e-07,1.68863243744e-05,6.52553353575e-07,3.20430970646e-08,1.64442397477e-08,5.62500671042e-11,2.22391150828e-07,4.14156087203e-09,9.99064241114e-07,9.5166409475e-11,4.65798791538e-07,6.97168885122e-12,6.51801670415e-08
1155,2.13058101508e-05,2.801836263e-10,2.62645247773e-08,3.34492096954e-06,1.53612988996e-09,1.40048953767e-07,1.75287373505e-09,3.99428863318e-08,0.000285388756311,7.35087857251e-09,6.30715157968e-06,0.000638485013042,0.000148910767166,2.43012273131e-05,3.365504881e-06,6.08461868978e-06,2.62352500613e-07,0.000100450466562,0.00486792763695,4.70237807804e-07,4.11256769439e-05,2.01608243988e-10,2.5465485578e-06,1.42708515227e-07,1.66863139839e-06,5.80691370544e-08,2.99958486494e-07,2.03607140037e-08,1.03063689494e-06,3.19499093848e-07,2.77802905657e-06,0.00619458779693,2.17000817315e-07,0.00277488515712,5.06089918417e-07,1.0842898801e-09,9.26864515804e-07,3.79923989158e-07,2.04307852414e-07,1.20871789022e-07,5.86240730627e-06,4.28906150773e-06,8.78800506143e-07,6.01166630076e-06,2.33988597387e-08,1.04367565257e-07,1.07721996301e-06,4.03924923376e-06,1.99813212021e-06,4.98781571601e-10,1.22514775285e-05,5.07006370754e-05,0.00037460681051,2.44037003938e-08,4.79756181448e-07,1.11761482913e-05,2.93102175419e-07,1.10829955702e-06,3.75454765162e-05,2.02527092319e-10,5.8605990489e-05,2.2007927214e-07,1.02178737507e-05,5.44264048585e-06,1.13580881589e-06,1.29798671811e-10,1.54803103669e-06,0.000285087618977,3.05035499082e-08,2.22222515731e-05,6.3718198362e-07,2.2077908568e-07,0.000278324529063,4.37332552394e-08,0.10253470391,1.90507859488e-10,1.17610632344e-08,0.000552495766897,2.22587925869e-09,3.96848299715e-05,1.11174152551e-07,2.64483244333e-11,1.33434298277e-07,0.000342032581102,0.879563748837,1.43073375369e-08,6.09805795193e-07,1.52215662297e-07,4.38304414274e-05,4.86046083097e-05,6.67138147037e-06,4.02401819883e-05,4.27772356488e-05,0.000222700604354,0.000244423659751,2.92359857212e-07,1.07008891064e-05,1.39454925385e-09,1.16176272513e-06
